[2018-11-16 13:23:15,970] INFO  Enter TestBase setUp
[2018-11-16 17:52:12,842] INFO  Starting Process with -  C:\Users\kishore.kameshwar\Downloads\network-tunnel --url https://cloud.seetest.io/ws-istp --access-key eyJ4cC51IjoyMzIyMjk1LCJ4cC5wIjozLCJ4cC5tIjoiTVRVME1EZ3dOemN6T0RNNU5BIiwiYWxnIjoiSFMyNTYifQ.eyJleHAiOjE4NTYxNjc3MzgsImlzcyI6ImNvbS5leHBlcml0ZXN0In0.vnifvEzvQmT31AqhmX9KD_P-kg2Br9CezcBKFGr_Omk
[2018-11-16 17:52:12,842] INFO  Path = C:\Users\kishore.kameshwar\Downloads\network-tunnel
[2018-11-16 17:52:12,859] INFO  Process started - C:\Users\kishore.kameshwar\Downloads\network-tunnel --url https://cloud.seetest.io/ws-istp --access-key eyJ4cC51IjoyMzIyMjk1LCJ4cC5wIjozLCJ4cC5tIjoiTVRVME1EZ3dOemN6T0RNNU5BIiwiYWxnIjoiSFMyNTYifQ.eyJleHAiOjE4NTYxNjc3MzgsImlzcyI6ImNvbS5leHBlcml0ZXN0In0.vnifvEzvQmT31AqhmX9KD_P-kg2Br9CezcBKFGr_Omk
[2018-11-16 17:52:12,859] INFO  Enter TestBase setUp
[2018-11-16 17:52:12,860] INFO  Setting up Desired Capabilities
[2018-11-16 17:52:12,872] INFO  Device Query = @os='android'
[2018-11-16 17:52:12,872] INFO  Desired Capabilities setup complete
[2018-11-16 17:55:54,460] INFO  Enter TestBase setUp
[2018-11-16 17:55:54,464] INFO  Enter loadInitProperties() ...
[2018-11-16 17:55:54,465] INFO  --------- List Of Properties ---------
[2018-11-16 17:55:54,529] INFO  Key = xpath.query ; Value = //*[contains(text(),'Hello')]
[2018-11-16 17:55:54,529] INFO  Key = local.app.url ; Value = http://192.168.1.4
[2018-11-16 17:55:54,529] INFO  Key = ios.app.name ; Value = com.experitest.ExperiBank
[2018-11-16 17:55:54,529] INFO  Key = seetest.network.tunnelpath ; Value = C:\Users\kishore.kameshwar\Downloads\network-tunnel
[2018-11-16 17:55:54,529] INFO  Key = seetest.network.args ; Value = 
[2018-11-16 17:55:54,529] INFO  Key = tunnel_wait_time ; Value = 120000
[2018-11-16 17:55:54,529] INFO  Key = expected.value ; Value = Hello World!
[2018-11-16 17:55:54,529] INFO  Key = seetest.cloud.url ; Value = https://cloud.seetest.io:443/wd/hub
[2018-11-16 17:55:54,530] INFO  Key = android.app.name ; Value = com.experitest.ExperiBank/.LoginActivity
[2018-11-16 17:55:54,530] INFO  --------- END ---------
[2018-11-16 17:55:54,530] INFO  Exit loadInitProperties() ...
[2018-11-16 17:55:54,531] ERROR Starting Embedded Java Web Server
[2018-11-16 17:55:54,587] INFO  Logging initialized @1484ms
[2018-11-16 17:55:54,672] INFO  jetty-9.4.0.M0
[2018-11-16 17:55:54,672] WARN  THIS IS NOT A STABLE RELEASE! DO NOT USE IN PRODUCTION!
[2018-11-16 17:55:54,672] WARN  Download a stable release from http://download.eclipse.org/jetty/
[2018-11-16 17:55:54,735] INFO  Started ServerConnector@63212c42{HTTP/1.1,[http/1.1]}{0.0.0.0:80}
[2018-11-16 17:55:54,735] INFO  Started @1643ms
[2018-11-16 17:55:54,735] ERROR Embedded Java Web Server Started
[2018-11-16 17:55:54,735] INFO  Enter startNetworkTunnel() ...
[2018-11-16 17:55:54,735] INFO  Starting Process with -  C:\Users\kishore.kameshwar\Downloads\network-tunnel --url https://cloud.seetest.io/ws-istp --access-key eyJ4cC51IjoyMzIyMjk1LCJ4cC5wIjozLCJ4cC5tIjoiTVRVME1EZ3dOemN6T0RNNU5BIiwiYWxnIjoiSFMyNTYifQ.eyJleHAiOjE4NTYxNjc3MzgsImlzcyI6ImNvbS5leHBlcml0ZXN0In0.vnifvEzvQmT31AqhmX9KD_P-kg2Br9CezcBKFGr_Omk
[2018-11-16 17:55:54,735] INFO  Path = C:\Users\kishore.kameshwar\Downloads\network-tunnel
[2018-11-16 17:55:54,751] INFO  Process started - C:\Users\kishore.kameshwar\Downloads\network-tunnel --url https://cloud.seetest.io/ws-istp --access-key eyJ4cC51IjoyMzIyMjk1LCJ4cC5wIjozLCJ4cC5tIjoiTVRVME1EZ3dOemN6T0RNNU5BIiwiYWxnIjoiSFMyNTYifQ.eyJleHAiOjE4NTYxNjc3MzgsImlzcyI6ImNvbS5leHBlcml0ZXN0In0.vnifvEzvQmT31AqhmX9KD_P-kg2Br9CezcBKFGr_Omk
[2018-11-16 17:55:54,751] INFO  Enter TestBase setUp
[2018-11-16 17:55:54,751] INFO  Setting up Desired Capabilities
[2018-11-16 17:55:54,761] INFO  Device Query = @os='android'
[2018-11-16 17:55:54,761] INFO  Desired Capabilities setup complete
[2018-11-16 17:56:49,362] INFO  Enter TestBase setUp
[2018-11-16 17:56:49,365] INFO  Enter loadInitProperties() ...
[2018-11-16 17:56:49,367] INFO  --------- List Of Properties ---------
[2018-11-16 17:56:49,428] INFO  Key = xpath.query ; Value = //*[contains(text(),'Hello')]
[2018-11-16 17:56:49,428] INFO  Key = local.app.url ; Value = http://192.168.1.4
[2018-11-16 17:56:49,429] INFO  Key = ios.app.name ; Value = com.experitest.ExperiBank
[2018-11-16 17:56:49,429] INFO  Key = seetest.network.tunnelpath ; Value = C:\Users\kishore.kameshwar\Downloads\network-tunnel
[2018-11-16 17:56:49,429] INFO  Key = seetest.network.args ; Value = 
[2018-11-16 17:56:49,429] INFO  Key = tunnel_wait_time ; Value = 120000
[2018-11-16 17:56:49,429] INFO  Key = expected.value ; Value = Hello World!
[2018-11-16 17:56:49,429] INFO  Key = seetest.cloud.url ; Value = https://cloud.seetest.io:443/wd/hub
[2018-11-16 17:56:49,429] INFO  Key = android.app.name ; Value = com.experitest.ExperiBank/.LoginActivity
[2018-11-16 17:56:49,429] INFO  --------- END ---------
[2018-11-16 17:56:49,429] INFO  Exit loadInitProperties() ...
[2018-11-16 17:56:49,431] ERROR Starting Embedded Java Web Server
[2018-11-16 17:56:49,479] INFO  Logging initialized @1528ms
[2018-11-16 17:56:49,570] INFO  jetty-9.4.0.M0
[2018-11-16 17:56:49,570] WARN  THIS IS NOT A STABLE RELEASE! DO NOT USE IN PRODUCTION!
[2018-11-16 17:56:49,570] WARN  Download a stable release from http://download.eclipse.org/jetty/
[2018-11-16 17:56:49,621] INFO  Started ServerConnector@5e57643e{HTTP/1.1,[http/1.1]}{0.0.0.0:80}
[2018-11-16 17:56:49,621] INFO  Started @1676ms
[2018-11-16 17:56:49,621] ERROR Embedded Java Web Server Started
[2018-11-16 17:56:49,621] INFO  Enter startNetworkTunnel() ...
[2018-11-16 17:56:49,621] INFO  Starting Process with -  C:\Users\kishore.kameshwar\Downloads\network-tunnel --url https://cloud.seetest.io/ws-istp --access-key eyJ4cC51IjoyMzIyMjk1LCJ4cC5wIjozLCJ4cC5tIjoiTVRVME1EZ3dOemN6T0RNNU5BIiwiYWxnIjoiSFMyNTYifQ.eyJleHAiOjE4NTYxNjc3MzgsImlzcyI6ImNvbS5leHBlcml0ZXN0In0.vnifvEzvQmT31AqhmX9KD_P-kg2Br9CezcBKFGr_Omk
[2018-11-16 17:56:49,622] INFO  Path = C:\Users\kishore.kameshwar\Downloads\network-tunnel
[2018-11-16 17:56:49,631] INFO  Process started - C:\Users\kishore.kameshwar\Downloads\network-tunnel --url https://cloud.seetest.io/ws-istp --access-key eyJ4cC51IjoyMzIyMjk1LCJ4cC5wIjozLCJ4cC5tIjoiTVRVME1EZ3dOemN6T0RNNU5BIiwiYWxnIjoiSFMyNTYifQ.eyJleHAiOjE4NTYxNjc3MzgsImlzcyI6ImNvbS5leHBlcml0ZXN0In0.vnifvEzvQmT31AqhmX9KD_P-kg2Br9CezcBKFGr_Omk
[2018-11-16 17:56:49,632] INFO  Enter TestBase setUp
[2018-11-16 17:56:49,632] INFO  Setting up Desired Capabilities
[2018-11-16 17:56:49,641] INFO  Device Query = @os='android'
[2018-11-16 17:56:49,641] INFO  Desired Capabilities setup complete
[2018-11-16 17:57:23,447] INFO  Driver loaded ..
[2018-11-16 17:57:23,448] INFO  Exit TestBase setUp
[2018-11-16 17:57:23,462] INFO  Enter testSampleNetworkTunnelTest()
[2018-11-16 17:57:23,462] INFO  Loading Local App = http://192.168.1.4
[2018-11-16 17:57:23,462] INFO  XPATH Query = //*[contains(text(),'Hello')]
[2018-11-16 17:57:26,927] INFO  Expected = Hello World!; Actual = Hello World
[2018-11-16 17:57:26,938] INFO  Enter tearDown()
[2018-11-16 17:57:26,938] INFO  destroying network tunnel process
[2018-11-16 18:47:07,198] INFO  Enter TestBase setUp
[2018-11-16 18:47:07,202] INFO  Enter loadInitProperties() ...
[2018-11-16 18:47:07,203] INFO  --------- List Of Properties ---------
[2018-11-16 18:47:07,272] INFO  Key = xpath.query ; Value = //*[contains(text(),'Hello')]
[2018-11-16 18:47:07,272] INFO  Key = local.app.url ; Value = 
[2018-11-16 18:47:07,272] INFO  Key = ios.app.name ; Value = com.experitest.ExperiBank
[2018-11-16 18:47:07,272] INFO  Key = seetest.network.tunnelpath ; Value = C:\Users\kishore.kameshwar\Downloads\network-tunnel
[2018-11-16 18:47:07,272] INFO  Key = expected.value ; Value = Hello World!
[2018-11-16 18:47:07,272] INFO  Key = local.embedded.response ; Value = Hello World!
[2018-11-16 18:47:07,272] INFO  Key = seetest.cloud.url ; Value = https://cloud.seetest.io:443/wd/hub
[2018-11-16 18:47:07,273] INFO  Key = local.embedded.port ; Value = 8080
[2018-11-16 18:47:07,273] INFO  Key = local.embedded.server ; Value = true
[2018-11-16 18:47:07,273] INFO  Key = android.app.name ; Value = com.experitest.ExperiBank/.LoginActivity
[2018-11-16 18:47:07,273] INFO  --------- END ---------
[2018-11-16 18:47:07,273] INFO  Exit loadInitProperties() ...
[2018-11-16 18:47:07,276] INFO  Starting Embedded Java Web Server
[2018-11-16 18:47:07,323] INFO  Logging initialized @1504ms
[2018-11-16 18:47:07,415] INFO  jetty-9.4.0.M0
[2018-11-16 18:47:07,416] WARN  THIS IS NOT A STABLE RELEASE! DO NOT USE IN PRODUCTION!
[2018-11-16 18:47:07,417] WARN  Download a stable release from http://download.eclipse.org/jetty/
[2018-11-16 18:47:07,479] INFO  Started ServerConnector@5e57643e{HTTP/1.1,[http/1.1]}{0.0.0.0:8080}
[2018-11-16 18:47:07,479] INFO  Started @1665ms
[2018-11-16 18:47:07,479] ERROR Embedded Java Web Server Started
[2018-11-16 18:47:07,479] INFO  Enter startNetworkTunnel() ...
[2018-11-16 18:47:07,479] INFO  Starting Process with -  C:\Users\kishore.kameshwar\Downloads\network-tunnel --url https://cloud.seetest.io/ws-istp --access-key eyJ4cC51IjoyMzIyMjk1LCJ4cC5wIjozLCJ4cC5tIjoiTVRVME1EZ3dOemN6T0RNNU5BIiwiYWxnIjoiSFMyNTYifQ.eyJleHAiOjE4NTYxNjc3MzgsImlzcyI6ImNvbS5leHBlcml0ZXN0In0.vnifvEzvQmT31AqhmX9KD_P-kg2Br9CezcBKFGr_Omk
[2018-11-16 18:47:07,480] INFO  Path = C:\Users\kishore.kameshwar\Downloads\network-tunnel
[2018-11-16 18:47:07,492] INFO  Process started - C:\Users\kishore.kameshwar\Downloads\network-tunnel --url https://cloud.seetest.io/ws-istp --access-key eyJ4cC51IjoyMzIyMjk1LCJ4cC5wIjozLCJ4cC5tIjoiTVRVME1EZ3dOemN6T0RNNU5BIiwiYWxnIjoiSFMyNTYifQ.eyJleHAiOjE4NTYxNjc3MzgsImlzcyI6ImNvbS5leHBlcml0ZXN0In0.vnifvEzvQmT31AqhmX9KD_P-kg2Br9CezcBKFGr_Omk
[2018-11-16 18:47:07,493] INFO  Enter TestBase setUp
[2018-11-16 18:47:07,493] INFO  Setting up Desired Capabilities
[2018-11-16 18:47:07,502] INFO  Device Query = @os='android'
[2018-11-16 18:47:07,502] INFO  Desired Capabilities setup complete
[2018-11-16 18:47:36,522] INFO  Driver loaded ..
[2018-11-16 18:47:36,523] INFO  Exit TestBase setUp
[2018-11-16 18:47:36,534] INFO  Enter testSampleNetworkTunnelTest()
[2018-11-16 18:47:36,535] INFO  Loading Local App = 
[2018-11-16 18:47:36,535] INFO  XPATH Query = //*[contains(text(),'Hello')]
[2018-11-16 18:47:37,371] INFO  Enter tearDown()
[2018-11-16 18:47:37,371] INFO  destroying network tunnel process
[2018-11-16 18:47:37,389] INFO  Stopped ServerConnector@5e57643e{HTTP/1.1,[http/1.1]}{0.0.0.0:8080}
[2018-11-16 18:48:02,159] INFO  Enter TestBase setUp
[2018-11-16 18:48:02,163] INFO  Enter loadInitProperties() ...
[2018-11-16 18:48:02,164] INFO  --------- List Of Properties ---------
[2018-11-16 18:48:02,237] INFO  Key = xpath.query ; Value = //*[contains(text(),'Hello')]
[2018-11-16 18:48:02,237] INFO  Key = local.app.url ; Value = 
[2018-11-16 18:48:02,237] INFO  Key = ios.app.name ; Value = com.experitest.ExperiBank
[2018-11-16 18:48:02,237] INFO  Key = seetest.network.tunnelpath ; Value = C:\Users\kishore.kameshwar\Downloads\network-tunnel
[2018-11-16 18:48:02,238] INFO  Key = expected.value ; Value = Hello World!
[2018-11-16 18:48:02,238] INFO  Key = local.embedded.response ; Value = Hello World!
[2018-11-16 18:48:02,238] INFO  Key = seetest.cloud.url ; Value = https://cloud.seetest.io:443/wd/hub
[2018-11-16 18:48:02,238] INFO  Key = local.embedded.port ; Value = 8080
[2018-11-16 18:48:02,238] INFO  Key = local.embedded.server ; Value = true
[2018-11-16 18:48:02,239] INFO  Key = android.app.name ; Value = com.experitest.ExperiBank/.LoginActivity
[2018-11-16 18:48:02,239] INFO  --------- END ---------
[2018-11-16 18:48:02,239] INFO  Exit loadInitProperties() ...
[2018-11-16 18:48:02,241] INFO  Starting Embedded Java Web Server
[2018-11-16 18:48:02,301] INFO  Logging initialized @1592ms
[2018-11-16 18:48:02,389] INFO  jetty-9.4.0.M0
[2018-11-16 18:48:02,390] WARN  THIS IS NOT A STABLE RELEASE! DO NOT USE IN PRODUCTION!
[2018-11-16 18:48:02,390] WARN  Download a stable release from http://download.eclipse.org/jetty/
[2018-11-16 18:48:02,440] INFO  Started ServerConnector@73930b19{HTTP/1.1,[http/1.1]}{0.0.0.0:8080}
[2018-11-16 18:48:02,440] INFO  Started @1739ms
[2018-11-16 18:48:02,440] ERROR Embedded Java Web Server Started
[2018-11-16 18:48:02,440] INFO  Enter startNetworkTunnel() ...
[2018-11-16 18:48:02,441] INFO  Starting Process with -  C:\Users\kishore.kameshwar\Downloads\network-tunnel --url https://cloud.seetest.io/ws-istp --access-key eyJ4cC51IjoyMzIyMjk1LCJ4cC5wIjozLCJ4cC5tIjoiTVRVME1EZ3dOemN6T0RNNU5BIiwiYWxnIjoiSFMyNTYifQ.eyJleHAiOjE4NTYxNjc3MzgsImlzcyI6ImNvbS5leHBlcml0ZXN0In0.vnifvEzvQmT31AqhmX9KD_P-kg2Br9CezcBKFGr_Omk
[2018-11-16 18:48:02,441] INFO  Path = C:\Users\kishore.kameshwar\Downloads\network-tunnel
[2018-11-16 18:48:02,449] INFO  Process started - C:\Users\kishore.kameshwar\Downloads\network-tunnel --url https://cloud.seetest.io/ws-istp --access-key eyJ4cC51IjoyMzIyMjk1LCJ4cC5wIjozLCJ4cC5tIjoiTVRVME1EZ3dOemN6T0RNNU5BIiwiYWxnIjoiSFMyNTYifQ.eyJleHAiOjE4NTYxNjc3MzgsImlzcyI6ImNvbS5leHBlcml0ZXN0In0.vnifvEzvQmT31AqhmX9KD_P-kg2Br9CezcBKFGr_Omk
[2018-11-16 18:48:02,449] INFO  Enter TestBase setUp
[2018-11-16 18:48:02,450] INFO  Setting up Desired Capabilities
[2018-11-16 18:48:02,459] INFO  Device Query = @os='android'
[2018-11-16 18:48:02,459] INFO  Desired Capabilities setup complete
[2018-11-16 18:48:34,897] INFO  Driver loaded ..
[2018-11-16 18:48:34,898] INFO  Exit TestBase setUp
[2018-11-16 18:48:34,910] INFO  Enter testSampleNetworkTunnelTest()
[2018-11-16 18:48:34,911] INFO  Loading Local App = 
[2018-11-16 18:48:34,911] INFO  XPATH Query = //*[contains(text(),'Hello')]
[2018-11-16 18:48:35,607] INFO  Enter tearDown()
[2018-11-16 18:48:35,607] INFO  destroying network tunnel process
[2018-11-16 18:48:35,622] INFO  Stopped ServerConnector@73930b19{HTTP/1.1,[http/1.1]}{0.0.0.0:8080}
[2018-11-16 19:03:13,844] INFO  Enter TestBase setUp
[2018-11-16 19:03:13,849] INFO  Enter loadInitProperties() ...
[2018-11-16 19:03:13,850] INFO  --------- List Of Properties ---------
[2018-11-16 19:03:13,927] INFO  Key = xpath.query ; Value = //*[contains(text(),'Hello')]
[2018-11-16 19:03:13,927] INFO  Key = local.app.url ; Value = 
[2018-11-16 19:03:13,927] INFO  Key = ios.app.name ; Value = com.experitest.ExperiBank
[2018-11-16 19:03:13,927] INFO  Key = seetest.network.tunnelpath ; Value = C:\Users\kishore.kameshwar\Downloads\network-tunnel
[2018-11-16 19:03:13,927] INFO  Key = expected.value ; Value = Hello World!
[2018-11-16 19:03:13,928] INFO  Key = local.embedded.response ; Value = Hello World!
[2018-11-16 19:03:13,928] INFO  Key = seetest.cloud.url ; Value = https://cloud.seetest.io:443/wd/hub
[2018-11-16 19:03:13,928] INFO  Key = local.embedded.port ; Value = 8080
[2018-11-16 19:03:13,928] INFO  Key = local.embedded.server ; Value = true
[2018-11-16 19:03:13,928] INFO  Key = android.app.name ; Value = com.experitest.ExperiBank/.LoginActivity
[2018-11-16 19:03:13,928] INFO  --------- END ---------
[2018-11-16 19:03:13,928] INFO  Exit loadInitProperties() ...
[2018-11-16 19:03:13,943] INFO  Starting Embedded Java Web Server 
[2018-11-16 19:03:14,000] INFO  Logging initialized @2233ms
[2018-11-16 19:03:14,113] INFO  jetty-9.4.0.M0
[2018-11-16 19:03:14,113] WARN  THIS IS NOT A STABLE RELEASE! DO NOT USE IN PRODUCTION!
[2018-11-16 19:03:14,113] WARN  Download a stable release from http://download.eclipse.org/jetty/
[2018-11-16 19:03:14,172] INFO  Started ServerConnector@5e57643e{HTTP/1.1,[http/1.1]}{0.0.0.0:8080}
[2018-11-16 19:03:14,172] INFO  Started @2413ms
[2018-11-16 19:03:14,172] ERROR Embedded Java Web Server Started
[2018-11-16 19:03:14,173] INFO  Enter startNetworkTunnel() ...
[2018-11-16 19:03:14,173] INFO  Starting Process with -  C:\Users\kishore.kameshwar\Downloads\network-tunnel --url https://cloud.seetest.io/ws-istp --access-key eyJ4cC51IjoyMzIyMjk1LCJ4cC5wIjozLCJ4cC5tIjoiTVRVME1EZ3dOemN6T0RNNU5BIiwiYWxnIjoiSFMyNTYifQ.eyJleHAiOjE4NTYxNjc3MzgsImlzcyI6ImNvbS5leHBlcml0ZXN0In0.vnifvEzvQmT31AqhmX9KD_P-kg2Br9CezcBKFGr_Omk
[2018-11-16 19:03:14,173] INFO  Path = C:\Users\kishore.kameshwar\Downloads\network-tunnel
[2018-11-16 19:03:14,189] INFO  Process started - C:\Users\kishore.kameshwar\Downloads\network-tunnel --url https://cloud.seetest.io/ws-istp --access-key eyJ4cC51IjoyMzIyMjk1LCJ4cC5wIjozLCJ4cC5tIjoiTVRVME1EZ3dOemN6T0RNNU5BIiwiYWxnIjoiSFMyNTYifQ.eyJleHAiOjE4NTYxNjc3MzgsImlzcyI6ImNvbS5leHBlcml0ZXN0In0.vnifvEzvQmT31AqhmX9KD_P-kg2Br9CezcBKFGr_Omk
[2018-11-16 19:03:14,190] INFO  Enter TestBase setUp
[2018-11-16 19:03:14,190] INFO  Setting up Desired Capabilities
[2018-11-16 19:03:14,203] INFO  Device Query = @os='android'
[2018-11-16 19:03:14,203] INFO  Desired Capabilities setup complete
[2018-11-16 19:03:47,252] INFO  Driver loaded ..
[2018-11-16 19:03:47,253] INFO  Exit TestBase setUp
[2018-11-16 19:03:47,266] INFO  Enter testSampleNetworkTunnelTest()
[2018-11-16 19:03:47,266] INFO  Loading Local App = http://192.168.1.4:8080
[2018-11-16 19:03:48,635] INFO  XPATH Query = //*[contains(text(),'Hello')]
[2018-11-16 19:04:49,173] INFO  Enter tearDown()
[2018-11-16 19:04:49,174] INFO  destroying network tunnel process
[2018-11-16 19:04:49,181] INFO  Stopped ServerConnector@5e57643e{HTTP/1.1,[http/1.1]}{0.0.0.0:8080}
[2018-11-16 19:14:05,484] INFO  Enter TestBase setUp
[2018-11-16 19:14:05,489] INFO  Enter loadInitProperties() ...
[2018-11-16 19:14:05,490] INFO  --------- List Of Properties ---------
[2018-11-16 19:14:05,553] INFO  Key = xpath.query ; Value = //*[contains(text(),'Hello')]
[2018-11-16 19:14:05,554] INFO  Key = local.app.url ; Value = 
[2018-11-16 19:14:05,554] INFO  Key = ios.app.name ; Value = com.experitest.ExperiBank
[2018-11-16 19:14:05,554] INFO  Key = seetest.network.tunnelpath ; Value = C:\Users\kishore.kameshwar\Downloads\network-tunnel
[2018-11-16 19:14:05,554] INFO  Key = expected.value ; Value = Hello World!
[2018-11-16 19:14:05,554] INFO  Key = local.embedded.response ; Value = Hello World!
[2018-11-16 19:14:05,554] INFO  Key = seetest.cloud.url ; Value = https://cloud.seetest.io:443/wd/hub
[2018-11-16 19:14:05,554] INFO  Key = local.embedded.port ; Value = 8080
[2018-11-16 19:14:05,554] INFO  Key = local.embedded.server ; Value = true
[2018-11-16 19:14:05,554] INFO  Key = android.app.name ; Value = com.experitest.ExperiBank/.LoginActivity
[2018-11-16 19:14:05,555] INFO  --------- END ---------
[2018-11-16 19:14:05,555] INFO  Exit loadInitProperties() ...
[2018-11-16 19:14:05,566] INFO  Starting Embedded Java Web Server 
[2018-11-16 19:14:05,615] INFO  Logging initialized @1511ms
[2018-11-16 19:14:05,683] INFO  jetty-9.4.0.M0
[2018-11-16 19:14:05,683] WARN  THIS IS NOT A STABLE RELEASE! DO NOT USE IN PRODUCTION!
[2018-11-16 19:14:05,683] WARN  Download a stable release from http://download.eclipse.org/jetty/
[2018-11-16 19:14:05,743] INFO  Started ServerConnector@5e57643e{HTTP/1.1,[http/1.1]}{0.0.0.0:8080}
[2018-11-16 19:14:05,743] INFO  Started @1640ms
[2018-11-16 19:14:05,743] ERROR Embedded Java Web Server Started
[2018-11-16 19:14:05,743] INFO  Enter startNetworkTunnel() ...
[2018-11-16 19:14:05,752] INFO  Process started - C:\Users\kishore.kameshwar\Downloads\network-tunnel --url https://cloud.seetest.io/ws-istp --access-key eyJ4cC51IjoyMzIyMjk1LCJ4cC5wIjozLCJ4cC5tIjoiTVRVME1EZ3dOemN6T0RNNU5BIiwiYWxnIjoiSFMyNTYifQ.eyJleHAiOjE4NTYxNjc3MzgsImlzcyI6ImNvbS5leHBlcml0ZXN0In0.vnifvEzvQmT31AqhmX9KD_P-kg2Br9CezcBKFGr_Omk
[2018-11-16 19:14:05,752] INFO  Enter TestBase setUp
[2018-11-16 19:14:05,752] INFO  Setting up Desired Capabilities
[2018-11-16 19:14:05,763] INFO  Device Query = @os='android'
[2018-11-16 19:14:05,763] INFO  Desired Capabilities setup complete
[2018-11-16 19:14:34,113] INFO  Driver loaded ..
[2018-11-16 19:14:34,114] INFO  Exit TestBase setUp
[2018-11-16 19:14:34,128] INFO  Enter testSampleNetworkTunnelTest()
[2018-11-16 19:14:34,128] INFO  Loading Local App = http://192.168.1.4:8080
[2018-11-16 19:14:35,993] INFO  XPATH Query = //*[contains(text(),'Hello')]
[2018-11-16 19:15:36,536] INFO  Enter tearDown()
[2018-11-16 19:15:36,537] INFO  destroying network tunnel process
[2018-11-16 19:15:36,548] INFO  Stopped ServerConnector@5e57643e{HTTP/1.1,[http/1.1]}{0.0.0.0:8080}
[2018-11-16 19:16:14,476] INFO  Enter TestBase setUp
[2018-11-16 19:16:14,483] INFO  Enter loadInitProperties() ...
[2018-11-16 19:16:14,483] INFO  --------- List Of Properties ---------
[2018-11-16 19:16:14,639] INFO  Key = xpath.query ; Value = //*[contains(text(),'Hello')]
[2018-11-16 19:16:14,639] INFO  Key = local.app.url ; Value = 
[2018-11-16 19:16:14,639] INFO  Key = ios.app.name ; Value = com.experitest.ExperiBank
[2018-11-16 19:16:14,639] INFO  Key = seetest.network.tunnelpath ; Value = C:\Users\kishore.kameshwar\Downloads\network-tunnel
[2018-11-16 19:16:14,639] INFO  Key = expected.value ; Value = Hello World!
[2018-11-16 19:16:14,639] INFO  Key = local.embedded.response ; Value = Hello World!
[2018-11-16 19:16:14,639] INFO  Key = seetest.cloud.url ; Value = https://cloud.seetest.io:443/wd/hub
[2018-11-16 19:16:14,639] INFO  Key = local.embedded.port ; Value = 8080
[2018-11-16 19:16:14,654] INFO  Key = local.embedded.server ; Value = true
[2018-11-16 19:16:14,662] INFO  Key = android.app.name ; Value = com.experitest.ExperiBank/.LoginActivity
[2018-11-16 19:16:14,662] INFO  --------- END ---------
[2018-11-16 19:16:14,662] INFO  Exit loadInitProperties() ...
[2018-11-16 19:16:14,688] INFO  Starting Embedded Java Web Server 
[2018-11-16 19:16:14,794] INFO  Logging initialized @2167ms
[2018-11-16 19:16:14,896] INFO  jetty-9.4.0.M0
[2018-11-16 19:16:14,896] WARN  THIS IS NOT A STABLE RELEASE! DO NOT USE IN PRODUCTION!
[2018-11-16 19:16:14,896] WARN  Download a stable release from http://download.eclipse.org/jetty/
[2018-11-16 19:16:14,983] INFO  Started ServerConnector@f1da57d{HTTP/1.1,[http/1.1]}{0.0.0.0:8080}
[2018-11-16 19:16:14,983] INFO  Started @2360ms
[2018-11-16 19:16:14,983] ERROR Embedded Java Web Server Started
[2018-11-16 19:19:16,440] INFO  Enter startNetworkTunnel() ...
[2018-11-16 19:19:16,453] INFO  Process started - C:\Users\kishore.kameshwar\Downloads\network-tunnel --url https://cloud.seetest.io/ws-istp --access-key eyJ4cC51IjoyMzIyMjk1LCJ4cC5wIjozLCJ4cC5tIjoiTVRVME1EZ3dOemN6T0RNNU5BIiwiYWxnIjoiSFMyNTYifQ.eyJleHAiOjE4NTYxNjc3MzgsImlzcyI6ImNvbS5leHBlcml0ZXN0In0.vnifvEzvQmT31AqhmX9KD_P-kg2Br9CezcBKFGr_Omk
[2018-11-16 19:19:16,454] INFO  Enter TestBase setUp
[2018-11-16 19:19:16,454] INFO  Setting up Desired Capabilities
[2018-11-16 19:19:16,481] INFO  Device Query = @os='android'
[2018-11-16 19:19:16,481] INFO  Desired Capabilities setup complete
[2018-11-16 19:19:23,182] INFO  Enter TestBase setUp
[2018-11-16 19:19:23,186] INFO  Enter loadInitProperties() ...
[2018-11-16 19:19:23,188] INFO  --------- List Of Properties ---------
[2018-11-16 19:19:23,300] INFO  Key = xpath.query ; Value = //*[contains(text(),'Hello')]
[2018-11-16 19:19:23,300] INFO  Key = local.app.url ; Value = 
[2018-11-16 19:19:23,300] INFO  Key = ios.app.name ; Value = com.experitest.ExperiBank
[2018-11-16 19:19:23,300] INFO  Key = seetest.network.tunnelpath ; Value = C:\Users\kishore.kameshwar\Downloads\network-tunnel
[2018-11-16 19:19:23,301] INFO  Key = expected.value ; Value = Hello World!
[2018-11-16 19:19:23,301] INFO  Key = local.embedded.response ; Value = Hello World!
[2018-11-16 19:19:23,301] INFO  Key = seetest.cloud.url ; Value = https://cloud.seetest.io:443/wd/hub
[2018-11-16 19:19:23,301] INFO  Key = local.embedded.port ; Value = 8080
[2018-11-16 19:19:23,301] INFO  Key = local.embedded.server ; Value = true
[2018-11-16 19:19:23,301] INFO  Key = android.app.name ; Value = com.experitest.ExperiBank/.LoginActivity
[2018-11-16 19:19:23,301] INFO  --------- END ---------
[2018-11-16 19:19:23,301] INFO  Exit loadInitProperties() ...
[2018-11-16 19:19:32,029] INFO  Starting Embedded Java Web Server 
